SE,Name,Lines,Stars
S08E18,phoebe,"Well, so what I like him! Do I make fun of the people you’ve dated? Tag, Janice, Mona? No, because friends don’t do that. But, do you want my opinion? Do you want it? ‘Cause in my opinion, your collective dating record reads like the who’s who of human crap.",8.2
S08E18,monica,I feel terrible.,8.2
S08E18,joey,I know,8.2
S08E18,ross,What was wrong with Mona?,8.2
S08E18,rachel,Open it! Open it! Open it!,8.2
S08E18,ross,Yeah baby!,8.2
S08E18,ross,"No, no, it was just our parents and 1 or 2 friends. It was a small wedding.",8.2
S08E18,rachel,"But it was beautiful. I mean it was small, but kind of spectacular.",8.2
S08E18,rachel,"On a cliff, in Barbados, at sunset, and Stevie Wonder sang Isn’t She Lovely as I walked down the aisle.",8.2
S08E18,rachel,"Yeah, Stevie’s an old family friend.",8.2
S08E18,rachel,So would I. You wouldn’t think that Annie Liebawitz would forget to put film in the camera.,8.2
S08E18,ross,Would you excuse us for a second?  Umm…. what are you doing?,8.2
S08E18,rachel,What? I’m not you. This may be the only wedding I ever have. I want it to be amazing.,8.2
S08E18,ross,"Okay, okay. Ooooh, ooh maybe I rode in on a Harley.",8.2
S08E18,rachel,"Okay, Ross, it has to be realistic.",8.2
S08E18,phoebe,"No, I’m fine. I’m great. I’m with you.",8.2
S08E18,phoebe,"Hm huh, yeah.",8.2
S08E18,phoebe,"No, that’s not necessary.",8.2
S08E18,phoebe,"No, actually I don’t eat…",8.2
S08E18,phoebe,"Okay, fine! Fine!  Mmm…hmmmmm….",8.2
S08E18,phoebe,Why don’t you just try one?,8.2
S08E18,chandler,What are you doin’?,8.2
S08E18,monica,Just going over my toast. Those two will never know what hit ‘em. I can’t wait. They’re going to be crying so hard. They’re going to be fighting for breath.,8.2
S08E18,chandler,"Ya know if you want to, I can just hold them down and you could .",8.2
S08E18,rachel,"And my veil was lace, made by blind, Belgium nuns.",8.2
S08E18,rachel,"Well, not at first, but it was very intricate work and they said even though they lost their sight, it was all worth it.",8.2
S08E18,rachel,"Well, I don’t know about that, but some said that I looked like a floating angel.",8.2
S08E18,rachel,Oh yeah. That’s a great story.,8.2
S08E18,ross,"Well, um, actually, I-I took her to the planetarium. That’s-that’s where we had our first date. Um, she walked in and I had the room filled with lilies, her favorite flower…",8.2
S08E18,rachel,Shhh! I want to hear the rest!,8.2
S08E18,ross,"Then, Fred Astaire singing The Way You Look Tonight came on the sound system, and the lights came down. And I got down on one knee and written across the dome in the stars were the words \Will you marry me?\""",8.2
S08E18,rachel,"And the ring, was the size of my fist !",8.2
S08E18,joey,"Yeah uh, Phoebe! Look umm, I want to apologize about before, okay? We were being jerks. Parker’s a nice guy and I’d like to get to know him.",8.2
S08E18,phoebe,Then you better do it now.,8.2
S08E18,joey,Why?,8.2
S08E18,phoebe,Because I’m going to kill him,8.2
S08E18,joey,What-what?,8.2
S08E18,phoebe,"You guys were right. He’s just too excited about…everything. I mean I’m all for living life, but this is the Geller’s 35th anniversary. Okay? Let’s call a spade a spade this party stinks.",8.2
S08E18,joey,"I know I’m having the worst time. There was a 15-minute line for the buffet, and when I finally got up to the plates, I slipped on a giant booger!",8.2
S08E18,phoebe,Are you sure it wasn’t an oyster?,8.2
S08E18,joey,"I guess it could’ve been, I didn’t really look at it. Y’know, I just wiped it on Chandler’s coat and got the hell out of there.",8.2
S08E18,phoebe,He’s just such a great guy I’m so excited about him.,8.2
S08E18,joey,"Oh hey, you should be excited about him. There’s nothing wrong with him he’s a good guy.",8.2
S08E18,phoebe,You think?,8.2
S08E18,joey,Yeah. Ya know what I think; I think we were all just being too negative.,8.2
S08E18,phoebe,"You’re right. You’re right, he’s just embracing life. We could all stand to be a little more like Parker. You know what? I am like him! I’m a sunny, positive person.",8.2
S08E18,joey,"Actually, you have a little bit of an edge.",8.2
S08E18,phoebe,What’s that now?,8.2
S08E18,joey,Nothing…,8.2
S08E18,phoebe,Oh look it’s Parker!,8.2
S08E18,phoebe,Oooh I love it!,8.2
S08E18,phoebe,Are you kidding? People acting like animals to music. Come on!,8.2
S08E18,monica,"Okay it’s time for the toast! Umm now-now, I know that Ross usually gives the toast, but this year I’m going to do it.",8.2
S08E18,monica,"No, no it’s going to be great. Really! Mom, Dad, when I got married, one of the things that made me sure I could do it was the amazing example the two of you set for me. For that and so many other things I want to say thank you. I know I probably don’t say it enough, but I love you.  You people are made of stone! Here’s to mom and dad! Whatever!",8.2
S08E18,ross,"Oh, no, Mom, it’s just Monica this year.",8.2
S08E18,ross,"No, of course, Um… Um, everybody? Um, I-I just wanted to say…on behalf of my new bride, Rachel , and myself. Umm, that if…if in 35 years, we’re half as happy as you guys are, we’ll count ourselves the luckiest people in the world.",8.2
S08E18,phoebe,Can I get you something to drink? Like a water and Valium?,8.2
S08E18,phoebe,Oh thank God.,8.2
S08E18,phoebe,"Yeah? I know! I know! Uh huh? Listen why don’t we just um, sit and relax? You know just be with each other. Quietly!",8.2
S08E18,phoebe,"Let’s try something else, let’s play a game.",8.2
S08E18,phoebe,Shocking! Let’s play the game of who can stay quiet the longest.,8.2
S08E18,phoebe,"But, let’s play this one first. And remember whoever talks first loses!",8.2
S08E18,phoebe,Oh my God! Oh my God!,8.2
S08E18,phoebe,"Wrong? Really? You know the word wrong. Everything isn’t perfect? Everything isn’t magical? Everything isn’t a glow with the light of a million fairies? They were just brake lights, Parker!",8.2
S08E18,phoebe,You don’t have to put a good spin on everything.,8.2
S08E18,phoebe,"No! I am a positive person. You are like Santa Clause on Prozac, at Disneyland, getting laid!",8.2
S08E18,phoebe,Much less happy!,8.2
S08E18,phoebe,So long! Don’t let the best door in the world hit you in the ass on your way out!,8.2
S08E18,phoebe,Uh huh.,8.2
S08E18,ross,"…and then, we could’ve gone from the ceremony to the reception with you in the sidecar!",8.2
S08E18,rachel,"Ross, it just wouldn’t have been feasible.",8.2
S08E18,ross,But having a dove place the ring on your finger would’ve been no problem?,8.2
S08E18,rachel,It was really fun being married to you tonight.,8.2
S08E18,ross,"Yeah! And! And, it was the easiest 400 bucks I’ve ever made.",8.2
S08E18,rachel,"Okay Ross, can I uh, can I ask you something?",8.2
S08E18,ross,Yeah.,8.2
S08E18,rachel,"That proposal, at the planetarium…",8.2
S08E18,ross,"I know, I know it was stupid.",8.2
S08E18,rachel,"Are you kidding?! With the, with the lilies, and-and the song, and the stars! It was…really wonderful! Did you just make that up?",8.2
S08E18,ross,"No, actually I thought about it when, when we were going out. It’s how I imagined I uh, I would ask you to marry me.",8.2
S08E18,rachel,"Well, that would’ve been very hard to say no too.",8.2
S08E18,ross,"It’s a good thing I didn’t do it, because it sounds like it would’ve been a very expensive wedding.  Okay, good night",8.2
S08E18,rachel,Goodnight,8.2
S08E18,ross,Even if the sidecar had a windscreen so your hair wouldn’t get messed up?,8.2
S08E18,rachel,I will think about it.,8.2
S08E18,ross,That’s all I’m askin’,8.2
S08E18,monica,"Okay that’s it. I give up. At mom and dad’s 40th anniversary, you’re the one giving the speech.",8.2
S08E18,ross,Y’know I don’t understand why they didn’t cry. It was a beautiful speech.,8.2
S08E18,monica,"Oh, come on.",8.2
S08E18,ross,"Hey! All that stuff you said about true love, you were right, I mean, we did learn a lot from Mom and Dad! And that picture of Chi-Chi with her mischievous grin. And what you said about Nana. Ohh, yeah she really would’ve wanted to be there. And you know what? I think she was.",8.2
S08E18,monica,"Oh good God, Ross! How the hell do you do it?",8.2
S08E19,rachel,Hi!,7.5
S08E19,ross,Hey!,7.5
S08E19,monica,Hey!,7.5
S08E19,rachel,"So, I’m in my apartment doing the Soap Opera Digest crossword puzzle, and guess who the clue is for three down.",7.5
S08E19,joey,"Three down, Days Of Our Lives star blank Tribbiani. That’s me!! I’m blank!!",7.5
S08E19,monica,How cool is this?! We know three down! I’m touching three down!,7.5
S08E19,joey,Yeah you are baby.,7.5
S08E19,monica,"Three down knows I’m married, what’s three down doin’?",7.5
S08E19,rachel,So did they call you to tell you your name’s gonna be in this?,7.5
S08E19,joey,"No. They really like me over there. They want to do a big profile on me, but I said no.",7.5
S08E19,ross,Why’d you say no?,7.5
S08E19,joey,"Remember what happened the last time I did an interview for them? I said I write a lot of my own lines, and then the writers got mad and made my character fall down the elevator shaft. So who knows what I might say this time.",7.5
S08E19,chandler,If only there was something in your head to control the things you say.,7.5
S08E19,rachel,"Oh, come on Joey! You will totally keep it in check this time, and plus y’know the publicity would be really good for your career! And you deserve that! And if you do the interview you can mention, oh I don’t know, gal pal Rachel Green?",7.5
S08E19,chandler,Is that gal pal spelled L-O-S-E-R?,7.5
S08E19,rachel,"Okay, don’t listen to him. Please?",7.5
S08E19,joey,"Fine! All right, I’ll do it. But hey! You guys have to be at the next table so you can stop me if I y’know, start to say something stupid.",7.5
S08E19,ross,"Just then or-or all the time, ‘cause we-we have jobs y’know.",7.5
S08E19,rachel,"Come on! We will be there for you the whole time! Just remember gal pal Rachel Green.  Seriously, proud of you.",7.5
S08E19,joey,Yeah.,7.5
S08E19,joey,"Oh, not at all. Happy to do it.",7.5
S08E19,monica,You think we’re being obvious?,7.5
S08E19,chandler,"No, we’re just four people with neck problems. You talk like this.",7.5
S08E19,joey,"Actually, I didn’t know the magazine was paying for it. Wouldn’t have mattered, I’m doing this for the fans, not for the free food.",7.5
S08E19,joey,And I’ll have all the muffins.,7.5
S08E19,phoebe,Hey!,7.5
S08E19,ross,Shhh! We’re not talking.,7.5
S08E19,phoebe,Oh. Finally! Oh.,7.5
S08E19,joey,NA,7.5
S08E19,joey,"Oh, you said it Mike.  Aw! There's got to be a better way!",7.5
S08E19,joey,"Now, I can have milk everyday.",7.5
S08E19,joey,"Yeah, I guess it is. And so… I’m gonna get on this spaceship,  So you tell your great-great-granddaughter to look me up, because Adrienne… baby…I’m gonna want to meet her.",7.5
S08E19,joey,"Shh, OK, here I come, here I come. See I'm comin' to fix the copier, I can't get to the copier, I'm thinkin' what do I do, what do I do…so I just watch 'em have sex. And then I say, wait, here's my line,  you know that's bad for the paper tray.",7.5
S08E19,chandler,Nice work my friend.,7.5
S08E19,joey,"Thank you. Wait-wait-wait-wait, you see me again. Hang on, the guy's butt's blockin' me. There I am, there I am, there I am, there I am, there I am…",7.5
S08E19,joey,"Well, there are so many things, it’s hard to pick just one.",7.5
S08E19,phoebe,"I’m gonna get some coffee, anyone want anything?",7.5
S08E19,rachel,"Oh yeah, I’d actually love a blueberry muffin and a chamomile tea.",7.5
S08E19,ross,"Uh, double latte, extra foam.",7.5
S08E19,chandler,And a bagel with only…,7.5
S08E19,phoebe,I was just being polite!,7.5
S08E19,joey,Who names their boat Coast Guard anyway?,7.5
S08E19,rachel,That is the Coast Guard.,7.5
S08E19,joey,What are they doing out here? The coast’s all the way over there.,7.5
S08E19,chandler,Hey!,7.5
S08E19,phoebe,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes!,7.5
S08E19,joey,Dude! What are yo—you trying to kill me?!,7.5
S08E19,chandler,"Well, I see you've had a very productive day. Don't you think the cowboy hat is a little much?",7.5
S08E19,ross,"Come on, it's fun!",7.5
S08E19,chandler,All right!  Isn't this a woman's hat?,7.5
S08E19,joey,"Dude, stop talking crazy and make us some tea!",7.5
S08E19,chandler,"Y’know what, we have to turn off the porn.",7.5
S08E19,joey,I think you’re right.,7.5
S08E19,chandler,"All right, ready?",7.5
S08E19,joey,One.,7.5
S08E19,chandler,Two.,7.5
S08E19,joey,That’s kinda nice.,7.5
S08E19,chandler,"Yeah, that’s kinda a relief.",7.5
S08E19,joey,Yeah.,7.5
S08E19,chandler,You wanna see if we still have it?,7.5
S08E19,joey,Yeah.,7.5
S08E19,chandler,FREE PORN!!!,7.5
S08E19,joey,Yeah!!,7.5
S08E19,chandler,We have free porn here!!!,7.5
S08E19,joey,"In my spare time I uh, read to the blind. And I’m also a mento for the kids.",7.5
S08E19,joey,Right.,7.5
S08E19,joey,"Matter of fact, I do.",7.5
S08E19,joey,"Uh, we stars just try to eat right and get lots of exercise.",7.5
S08E19,joey,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?",7.5
S08E19,ross,Are you serious?!,7.5
S08E19,joey,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,7.5
S08E19,ross,Wow! We are pretty good at this!,7.5
S08E19,joey,Yeah!,7.5
S08E19,ross,Hey! We totally forgot about lunch!,7.5
S08E19,joey,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",7.5
S08E19,chandler,What’s wrong with you?,7.5
S08E19,joey,"Nothing! Well, I-I got this blinding pain in my stomach when I was lifting weights before, then I uh passed out and uh, haven’t been able to stand up since. But um, I don’t think it’s anything serious.",7.5
S08E19,chandler,This sounds like a hernia. You have to—you-you—Go to the doctor!,7.5
S08E19,joey,"No way! ‘Kay look, if I have to go to the doctor for anything it’s gonna be for this thing sticking out of my stomach!  Damn you 15s!",7.5
S08E19,rachel,"It’s a trifle. It’s got all of these layers. First there’s a layer of ladyfingers, then a layer of jam, then custard, which I made from scratch. [Joey and Ross make impressed faces] Then raspberries, more ladyfingers, then beef saut�ed with peas and onions, [Joey and Ross look like something’s wrong.] then a little more custard, and then bananas, and then I just put some whipped cream on top!",7.5
S08E19,ross,It tastes like feet!,7.5
S08E19,joey,I like it.,7.5
S08E19,ross,Are you kidding?,7.5
S08E19,joey,What’s not to like? Custard? Good. Jam? Good. Meat? Goooooood.,7.5
S08E19,joey,"The fridge broke. I have to eat everything. Cold cuts, ice cream, limes—Hey, what was in that brown jar?",7.5
S08E19,chandler,That’s still in there?!,7.5
S08E19,joey,Not anymore.,7.5
S08E19,rachel,Oh! Yay! Look! There’s a piece that doesn’t have floor on it!,7.5
S08E19,chandler,Stick to your side!,7.5
S08E19,rachel,"Hey, come on now!",7.5
S08E19,joey,NA,7.5
S08E19,joey,"Uhh, I don’t believe in these crazy diets y’know, just everything in moderation.",7.5
S08E19,joey,I’ll take those to go.  For the kids.,7.5
S08E19,joey,"It was so stupid, I said some stuff in an interview that I shouldn’t have said. But believe me, that’s not gonna happen today.",7.5
S08E19,joey,"Well, I said that I…",7.5
